id,St_Racuna,Sifra_Kupca,Datum_Storitve,Knjizenje,Znesek,Fakturiral,Izvajalec
6519,32598,583915,24.10.2014,0,6.30,037,064
6520,38167,567362,6.12.2014,1,37.00,107,008
6521,40140,586434,18.12.2014,1,26.00,063,008
6522,1645,510055,15.1.2015,1,23.00,063,009
6523,1077,588798,6.1.2015,1,20.00,063,042
6524,33387,589574,5.11.2014,1,10.00,063,042
6525,32594,583960,20.10.2014,0,6.30,037,064
6526,34728,567372,13.11.2014,1,37.00,063,008
6527,38558,586447,9.12.2014,1,26.00,063,011
6528,37429,510058,2.12.2014,1,23.00,107,021
6529,38686,588912,9.12.2014,1,20.00,063,064
6530,34891,589585,14.11.2014,1,10.00,107,042
6531,41169,584125,24.12.2014,0,6.30,037,064
6532,34733,567373,13.11.2014,1,37.00,063,008
6533,39460,586453,12.12.2014,1,26.00,107,011
6534,932,510061,15.1.2015,0,23.00,037,009
6535,38192,588942,4.12.2014,1,20.00,063,064
6536,33228,589586,30.10.2014,1,10.00,108,042
6537,41161,584126,24.12.2014,0,6.30,037,064
6538,34109,567402,7.11.2014,1,37.00,063,008
6539,38776,586457,11.12.2014,1,26.00,063,011
6540,31260,510067,20.10.2014,1,23.00,063,001
6541,36850,588943,27.11.2014,1,20.00,063,064
6542,34881,589590,12.11.2014,1,10.00,063,042
6543,30129,584611,3.10.2014,0,6.30,037,064
6544,38492,567423,9.12.2014,0,37.00,037,072
6545,38777,586469,11.12.2014,1,26.00,063,011
6546,39216,510140,12.12.2014,1,23.00,107,001
6547,38400,588944,8.12.2014,1,20.00,107,064
6548,32821,589592,29.10.2014,1,10.00,063,042
6549,30126,584615,2.10.2014,0,6.30,037,064
6550,34753,567432,11.11.2014,1,37.00,107,008
6551,38226,586500,5.12.2014,1,26.00,063,011
6552,31478,510204,17.10.2014,1,23.00,063,001
6553,38401,588945,8.12.2014,1,20.00,107,064
6554,33651,589605,4.11.2014,1,10.00,063,042
6555,30617,584616,7.10.2014,0,6.30,037,064
6556,34825,567445,11.11.2014,1,37.00,107,072
6557,175,587134,7.1.2015,0,26.00,037,011
6558,31024,510247,20.10.2014,0,23.00,037,001
6559,38403,588952,8.12.2014,1,20.00,107,064
6560,33988,589606,10.11.2014,1,10.00,063,042
6561,41165,584616,31.12.2014,0,6.30,037,064
6562,33823,567499,6.11.2014,1,37.00,107,008
6563,30499,587510,13.10.2014,1,26.00,063,042
6564,33256,510256,30.10.2014,1,23.00,108,001
6565,29631,588998,4.10.2014,1,20.00,063,042
6566,34897,589612,14.11.2014,1,10.00,107,042
6567,30299,584619,3.10.2014,0,6.30,037,076
6568,33123,567563,3.11.2014,1,37.00,063,072
6569,33033,587953,28.10.2014,1,26.00,107,042
6570,33259,510268,30.10.2014,1,23.00,108,001
6571,29627,589005,4.10.2014,1,20.00,063,042
6572,37562,589619,1.12.2014,1,10.00,107,011
6573,30128,584623,2.10.2014,0,6.30,037,064
6574,34530,567593,10.11.2014,1,37.00,063,072
6575,31497,588066,17.10.2014,1,26.00,063,064
6576,36394,510322,25.11.2014,0,23.00,014,001
6577,34070,589032,7.11.2014,1,20.00,063,064
6578,30501,589706,13.10.2014,1,10.00,063,042
6579,30071,584625,2.10.2014,0,6.30,037,076
6580,30150,567650,11.10.2014,0,37.00,037,076
6581,40708,588076,24.12.2014,0,26.00,037,064
6582,32656,510327,3.11.2014,0,23.00,037,001
6583,34357,589048,5.11.2014,1,20.00,107,064
6584,37561,589827,1.12.2014,1,10.00,107,011
6585,30125,584626,2.10.2014,0,6.30,037,064
6586,29669,567691,2.10.2014,1,37.00,063,072
6587,30400,588205,7.10.2014,1,26.00,063,042
6588,31744,510345,23.10.2014,1,23.00,063,001
6589,1142,589066,9.1.2015,1,20.00,063,011
6590,37611,589929,1.12.2014,1,10.00,063,007
6591,30131,584631,3.10.2014,0,6.30,037,064
6592,30475,567702,13.10.2014,1,37.00,063,008
6593,39245,588276,12.12.2014,1,26.00,107,064
6594,31641,510366,24.10.2014,0,23.00,035,001
6595,1113,589113,12.1.2015,1,20.00,063,008
6596,40772,64425,23.12.2014,1,10.00,107,021
6597,40340,585170,12.12.2014,0,6.30,037,076
6598,36878,567750,27.11.2014,1,37.00,063,008
6599,40124,588287,18.12.2014,1,26.00,063,064
6600,33210,510368,6.11.2014,0,23.00,037,001
6601,1145,589130,9.1.2015,1,20.00,063,011
6602,37612,590218,1.12.2014,1,10.00,063,007
6603,40345,585172,12.12.2014,0,6.30,037,076
6604,35389,567751,17.11.2014,1,37.00,063,008
6605,31495,588298,17.10.2014,1,26.00,063,064
6606,34087,510369,7.11.2014,1,23.00,063,001
6607,1116,589137,12.1.2015,1,20.00,063,008
6608,40440,590232,22.12.2014,1,10.00,107,001
6609,31602,585324,14.10.2014,0,6.30,037,064
6610,35514,567759,18.11.2014,1,37.00,063,008
6611,40118,588310,18.12.2014,1,26.00,063,064
6612,34086,510371,7.11.2014,1,23.00,063,001
6613,40067,589161,18.12.2014,1,20.00,063,076
6614,36167,590238,24.11.2014,1,10.00,107,064
6615,41181,585446,30.12.2014,0,6.30,037,064
6616,34964,567761,17.11.2014,0,37.00,014,008
6617,34560,588345,10.11.2014,1,26.00,063,064
6618,34287,510372,6.11.2014,1,23.00,063,001
6619,40297,589166,19.12.2014,1,20.00,107,076
6620,38773,590239,10.12.2014,1,10.00,063,011
6621,710,585577,9.1.2015,0,6.30,037,064
6622,34740,567762,13.11.2014,1,37.00,063,008
6623,31178,588374,15.10.2014,1,26.00,063,042
6624,33081,510373,27.10.2014,2,23.00,107,001
6625,40298,589179,20.12.2014,1,20.00,107,076
6626,32390,590349,24.10.2014,1,10.00,063,064
6627,30618,585732,7.10.2014,0,6.30,037,064
6628,37529,567767,1.12.2014,1,37.00,063,008
6629,32052,588398,21.10.2014,1,26.00,063,042
6630,33312,510376,7.11.2014,0,23.00,037,001
6631,39366,589201,13.12.2014,0,20.00,037,076
6632,33133,590723,3.11.2014,1,10.00,063,028
6633,41180,585732,30.12.2014,0,6.30,037,064
6634,34873,567770,12.11.2014,1,37.00,063,008
6635,30484,588399,10.10.2014,1,26.00,063,042
6636,31693,510396,27.10.2014,0,23.00,014,001
6637,40060,589205,17.12.2014,1,20.00,107,076
6638,521,591012,6.1.2015,1,10.00,063,027
6639,31608,585733,8.10.2014,0,6.30,037,064
6640,38140,567822,6.12.2014,1,37.00,107,076
6641,803,588518,7.1.2015,1,26.00,063,022
6642,33077,510401,27.10.2014,1,23.00,107,001
6643,41166,589214,30.12.2014,1,20.00,063,076
6644,40940,592055,16.12.2014,1,10.00,063,007
6645,41175,585733,30.12.2014,0,6.30,037,076
6646,35517,567823,14.11.2014,1,37.00,107,076
6647,721,588701,5.1.2015,1,26.00,063,042
6648,32901,510409,28.10.2014,1,23.00,063,001
6649,40998,589246,23.12.2014,1,20.00,063,076
6650,33065,592347,27.10.2014,1,10.00,107,021
6651,30621,585740,7.10.2014,0,6.30,037,064
6652,1091,567846,6.1.2015,1,37.00,063,008
6653,1124,588703,9.1.2015,1,26.00,063,042
6654,36162,510467,24.11.2014,1,23.00,107,021
6655,38956,589259,10.12.2014,1,20.00,107,076
6656,38379,592444,8.12.2014,1,10.00,107,027
6657,41183,585740,30.12.2014,0,6.30,037,064
6658,35474,567849,18.11.2014,1,37.00,063,076
6659,939,588741,8.1.2015,1,26.00,063,042
6660,39993,510483,17.12.2014,2,23.00,063,001
6661,40844,589265,29.12.2014,0,20.00,037,076
6662,34787,592512,11.11.2014,1,10.00,107,042
6663,30620,585741,7.10.2014,0,6.30,037,064
6664,37037,567850,29.11.2014,1,37.00,107,076
6665,38693,588924,9.12.2014,1,26.00,063,064
6666,39962,510510,17.12.2014,1,23.00,107,021
6667,39424,589294,15.12.2014,1,20.00,107,076
6668,34204,593416,4.11.2014,1,10.00,107,022
6669,41172,585741,30.12.2014,0,6.30,037,064
6670,34954,567870,12.11.2014,1,37.00,063,076
6671,38404,588929,8.12.2014,1,26.00,107,064
6672,31754,510512,22.10.2014,1,23.00,063,031
6673,35496,589333,14.11.2014,1,20.00,107,064
6674,30250,593531,8.10.2014,1,10.00,063,026
6675,31609,585744,8.10.2014,0,6.30,037,064
6676,31162,567886,15.10.2014,1,37.00,063,008
6677,36999,589002,26.11.2014,1,26.00,063,042
6678,36840,510516,27.11.2014,1,23.00,063,021
6679,33643,589382,4.11.2014,1,20.00,063,042
6680,29949,593574,6.10.2014,1,10.00,063,015
6681,31607,585747,8.10.2014,0,6.30,037,064
6682,30473,567889,13.10.2014,1,37.00,063,008
6683,32166,589075,24.10.2014,1,26.00,063,008
6684,36831,510517,27.11.2014,1,23.00,063,021
6685,36079,589406,19.11.2014,1,20.00,107,064
6686,30758,593585,14.10.2014,1,10.00,063,072
6687,30619,585750,7.10.2014,0,6.30,037,064
6688,30585,567894,10.10.2014,1,37.00,063,076
6689,1338,589089,8.1.2015,1,26.00,063,011
6690,36726,510520,27.11.2014,0,23.00,063,021
6691,32222,589407,24.10.2014,1,20.00,063,042
6692,33224,593777,30.10.2014,1,10.00,108,042
6693,41179,585750,30.12.2014,0,6.30,037,064
6694,30876,567895,13.10.2014,1,37.00,063,076
6695,1211,589090,15.1.2015,0,26.00,037,011
6696,37842,510639,4.12.2014,0,23.00,037,042
6697,34892,589409,12.11.2014,1,20.00,063,042
6698,34789,594020,11.11.2014,1,10.00,107,042
6699,31605,585760,9.10.2014,0,6.30,037,064
6700,30236,567899,9.10.2014,1,37.00,063,072
6701,1334,589105,7.1.2015,1,26.00,063,011
6702,39174,510661,12.12.2014,1,23.00,107,009
6703,32220,589412,24.10.2014,1,20.00,063,042
6704,31622,594256,23.10.2014,0,10.00,037,064
6705,32462,585774,15.10.2014,0,6.30,037,064
6706,35277,567903,17.11.2014,1,37.00,063,076
6707,40994,589165,23.12.2014,1,26.00,063,076
6708,38720,510675,9.12.2014,1,23.00,063,021
6709,31764,589413,23.10.2014,1,20.00,063,042
6710,35670,594293,20.11.2014,1,10.00,063,011
6711,32461,585792,15.10.2014,0,6.30,037,064
6712,36508,567906,25.11.2014,1,37.00,063,072
6713,40304,589187,20.12.2014,1,26.00,107,076
6714,39522,510723,15.12.2014,0,23.00,037,031
6715,34882,589425,14.11.2014,1,20.00,107,042
6716,36931,594303,27.11.2014,1,10.00,063,011
6717,32460,585798,15.10.2014,0,6.30,037,064
6718,31328,567916,20.10.2014,1,37.00,063,008
6719,39258,589207,12.12.2014,1,26.00,107,076
6720,30686,510757,14.10.2014,1,23.00,063,001
6721,34148,589440,8.11.2014,1,20.00,063,042
6722,30412,594346,8.10.2014,1,10.00,063,042
6723,41162,585859,23.12.2014,0,6.30,037,064
6724,1089,567951,6.1.2015,1,37.00,063,008
6725,41159,589217,30.12.2014,1,26.00,063,076
6726,29598,510767,6.10.2014,0,23.00,037,001
6727,33385,589518,5.11.2014,1,20.00,063,042
6728,31183,594408,15.10.2014,1,10.00,063,042
6729,703,585946,8.1.2015,0,6.30,037,064
6730,31174,568010,15.10.2014,1,37.00,063,072
6731,40995,589221,23.12.2014,1,26.00,063,076
6732,30089,510799,9.10.2014,0,23.00,037,001
6733,36078,589524,19.11.2014,1,20.00,107,064
6734,1125,594460,9.1.2015,1,10.00,063,042
6735,705,585954,8.1.2015,0,6.30,037,064
6736,40306,568012,19.12.2014,1,37.00,107,008
6737,40080,589231,18.12.2014,1,26.00,063,076
6738,30146,510801,10.10.2014,0,23.00,037,001
6739,32532,589526,27.10.2014,1,20.00,063,042
6740,31313,594474,16.10.2014,1,10.00,063,011
6741,704,585956,8.1.2015,0,6.30,037,064
6742,30597,568016,10.10.2014,1,37.00,063,072
6743,39063,589233,11.12.2014,1,26.00,107,076
6744,30086,510825,9.10.2014,0,23.00,037,001
6745,32543,589535,27.10.2014,1,20.00,063,042
6746,31322,594475,20.10.2014,1,10.00,063,011
6747,32317,586050,20.10.2014,0,6.30,037,064
6748,31170,568028,15.10.2014,1,37.00,063,072
6749,38742,589257,9.12.2014,1,26.00,063,076
6750,30574,510857,10.10.2014,1,23.00,063,001
6751,33393,589548,5.11.2014,1,20.00,063,042
6752,31321,594479,20.10.2014,1,10.00,063,011
6753,32994,586161,29.10.2014,0,6.30,037,064
6754,32040,568034,21.10.2014,1,37.00,063,008
6755,38418,589264,8.12.2014,1,26.00,107,076
6756,30573,510865,10.10.2014,2,23.00,063,001
6757,33099,589549,3.11.2014,1,20.00,063,042
6758,31316,594480,17.10.2014,1,10.00,063,011
6759,32560,586186,24.10.2014,0,6.30,037,064
6760,440,568040,13.1.2015,0,37.00,037,072
6761,40493,589271,22.12.2014,1,26.00,107,076
6762,30148,510868,10.10.2014,0,23.00,037,001
6763,33096,589597,3.11.2014,1,20.00,063,042
6764,31323,594482,20.10.2014,1,10.00,063,011
6765,32993,586192,27.10.2014,0,6.30,037,064
6766,30744,568301,14.10.2014,1,37.00,063,072
6767,40066,589284,18.12.2014,1,26.00,063,076
6768,38726,510891,9.12.2014,1,23.00,063,001
6769,37563,589621,1.12.2014,1,20.00,107,011
6770,32049,594707,20.10.2014,1,10.00,063,042
6771,37085,586235,18.11.2014,0,6.30,037,064
6772,29683,568314,2.10.2014,1,37.00,063,076
6773,41218,589288,29.12.2014,1,26.00,063,076
6774,1802,510924,21.1.2015,0,23.00,037,009
6775,35789,589748,19.11.2014,1,20.00,107,011
6776,31861,594709,21.10.2014,1,10.00,063,042
6777,37228,586240,19.11.2014,0,6.30,037,064
6778,779,568364,5.1.2015,1,37.00,063,008
6779,1287,589293,10.1.2015,1,26.00,063,076
6780,33435,510945,3.11.2014,1,23.00,063,009
6781,33138,589752,30.10.2014,1,20.00,063,038
6782,31864,594710,21.10.2014,1,10.00,063,042
6783,37086,586259,18.11.2014,0,6.30,037,064
6784,1052,568376,7.1.2015,1,37.00,063,008
6785,35084,589353,13.11.2014,1,26.00,107,011
6786,36111,510948,18.11.2014,1,23.00,107,021
6787,37565,589763,1.12.2014,1,20.00,107,011
6788,35422,594735,14.11.2014,1,10.00,063,011
6789,41178,586259,30.12.2014,0,6.30,037,064
6790,35959,568387,21.11.2014,1,37.00,063,076
6791,33645,589367,4.11.2014,1,26.00,063,042
6792,31592,511138,23.10.2014,0,23.00,037,031
6793,29664,589887,2.10.2014,1,20.00,063,072
6794,38218,594742,4.12.2014,1,10.00,063,011
6795,37230,586261,17.11.2014,0,6.30,037,064
6796,30235,568406,9.10.2014,1,37.00,063,072
6797,34887,589394,14.11.2014,1,26.00,107,042
6798,32728,511145,23.10.2014,1,23.00,063,031
6799,39144,589903,12.12.2014,1,20.00,107,075
6800,30809,594750,13.10.2014,1,10.00,063,011
6801,37084,586266,18.11.2014,0,6.30,037,064
6802,33483,568483,4.11.2014,1,37.00,063,008
6803,36535,589396,25.11.2014,1,26.00,063,042
6804,620,511173,5.1.2015,1,23.00,063,009
6805,34820,590045,11.11.2014,1,20.00,107,031
6806,30168,594777,9.10.2014,1,10.00,063,011
6807,35714,586269,13.11.2014,0,6.30,014,064
6808,1281,568526,9.1.2015,1,37.00,063,076
6809,32217,589403,24.10.2014,1,26.00,063,042
6810,40035,511175,17.12.2014,1,23.00,063,031
6811,36969,590055,28.11.2014,1,20.00,107,064
6812,30524,594778,10.10.2014,1,10.00,063,011
6813,37224,586278,21.11.2014,0,6.30,037,064
6814,33184,568566,30.10.2014,1,37.00,063,072
6815,39036,589408,11.12.2014,1,26.00,107,064
6816,616,511177,5.1.2015,1,23.00,063,009
6817,37286,590058,1.12.2014,1,20.00,063,064
6818,31310,594786,16.10.2014,1,10.00,063,011
6819,38146,586282,24.11.2014,0,6.30,037,064
6820,32958,568573,5.11.2014,0,37.00,037,072
6821,33028,589424,28.10.2014,1,26.00,107,042
6822,2,511182,5.1.2015,0,23.00,037,009
6823,39812,590065,16.12.2014,2,20.00,063,075
6824,30786,594787,13.10.2014,1,10.00,063,011
6825,35716,586289,13.11.2014,0,6.30,014,064
6826,30608,568577,10.10.2014,1,37.00,063,008
6827,33989,589429,10.11.2014,1,26.00,063,042
6828,40364,511186,19.12.2014,1,23.00,107,009
6829,33843,590158,5.11.2014,1,20.00,107,011
6830,31073,594808,15.10.2014,1,10.00,063,011
6831,38147,586348,26.11.2014,0,6.30,037,064
6832,30606,568578,10.10.2014,1,37.00,063,008
6833,33090,589439,3.11.2014,1,26.00,063,042
6834,610,511188,5.1.2015,1,23.00,063,009
6835,36342,590215,25.11.2014,0,20.00,014,022
6836,33207,594888,6.11.2014,0,10.00,037,064
6837,38151,586355,28.11.2014,0,6.30,037,064
6838,37395,568581,2.12.2014,1,37.00,107,008
6839,37669,589457,28.11.2014,1,26.00,107,022
6840,612,511188,5.1.2015,1,23.00,063,009
6841,37096,64270,1.12.2014,0,20.00,037,041
6842,35518,594947,18.11.2014,1,10.00,063,008
6843,38154,586356,25.11.2014,0,6.30,037,064
6844,33603,568587,29.10.2014,1,37.00,107,072
6845,34126,589490,7.11.2014,1,26.00,063,042
6846,40246,511192,19.12.2014,1,23.00,107,031
6847,38771,590318,10.12.2014,1,20.00,063,011
6848,40073,594954,18.12.2014,1,10.00,063,076
6849,38142,586360,28.11.2014,0,6.30,037,064
6850,34035,568655,6.11.2014,1,37.00,063,072
6851,36686,589500,26.11.2014,1,26.00,107,042
6852,560,511194,6.1.2015,1,23.00,063,009
6853,30858,590583,11.10.2014,1,20.00,063,026
6854,30711,595043,14.10.2014,1,10.00,063,042
6855,39374,586366,27.11.2014,0,6.30,037,076
6856,38423,568683,8.12.2014,1,37.00,107,008
6857,33027,589521,28.10.2014,1,26.00,107,042
6858,562,511195,6.1.2015,1,23.00,063,009
6859,30166,590602,9.10.2014,1,20.00,063,011
6860,29680,595099,2.10.2014,1,10.00,063,042
6861,33851,586381,11.11.2014,0,6.30,037,011
6862,34398,568684,5.11.2014,1,37.00,107,076
6863,36673,589522,26.11.2014,1,26.00,107,042
6864,556,511196,6.1.2015,2,23.00,063,009
6865,31292,590651,20.10.2014,1,20.00,063,064
6866,30162,595139,3.10.2014,1,10.00,063,011
6867,38829,586408,3.12.2014,0,6.30,037,064
6868,36091,568688,19.11.2014,1,37.00,107,076
6869,33092,589529,3.11.2014,1,26.00,063,042
6870,557,511198,6.1.2015,1,23.00,063,009
6871,39945,590758,17.12.2014,1,20.00,107,022
6872,30789,595140,13.10.2014,1,10.00,063,011
6873,38827,586412,3.12.2014,0,6.30,037,064
6874,951,568897,8.1.2015,1,37.00,063,008
6875,34145,589538,7.11.2014,1,26.00,063,042
6876,558,511204,6.1.2015,1,23.00,063,009
6877,33957,591021,5.11.2014,1,20.00,107,022
6878,39451,595171,12.12.2014,1,10.00,107,026
6879,38837,586413,2.12.2014,0,6.30,037,064
6880,30291,568928,8.10.2014,1,37.00,063,072
6881,34886,589544,12.11.2014,1,26.00,063,042
6882,56,511206,6.1.2015,0,23.00,037,009
6883,33139,592577,30.10.2014,1,20.00,063,038
6884,39452,595172,12.12.2014,1,10.00,107,026
6885,38838,586415,2.12.2014,0,6.30,037,064
6886,909,569017,8.1.2015,1,37.00,063,076
6887,33226,589577,30.10.2014,1,26.00,108,042
6888,1000,511209,7.1.2015,1,23.00,063,009
6889,38506,593157,9.12.2014,0,20.00,037,064
6890,33661,595173,3.11.2014,1,10.00,063,015
6891,38839,586422,2.12.2014,0,6.30,037,064
6892,35693,569029,21.11.2014,0,37.00,014,072
6893,32530,589588,27.10.2014,1,26.00,063,042
6894,1179,511225,8.1.2015,1,23.00,063,009
6895,29863,593533,7.10.2014,1,20.00,063,038
6896,33648,595292,4.11.2014,1,10.00,063,042
6897,38835,586423,1.12.2014,0,6.30,037,064
6898,31881,569045,22.10.2014,1,37.00,063,008
6899,33227,589595,30.10.2014,1,26.00,108,042
6900,1178,511228,8.1.2015,1,23.00,063,009
6901,31887,593558,21.10.2014,1,20.00,063,038
6902,29697,595475,2.10.2014,1,10.00,063,064
6903,32924,586478,21.10.2014,0,6.30,037,011
6904,905,569088,8.1.2015,1,37.00,063,076
6905,34784,589602,11.11.2014,1,26.00,107,042
6906,1007,511229,7.1.2015,1,23.00,063,009
6907,41214,593581,29.12.2014,1,20.00,063,064
6908,1265,595730,16.1.2015,0,10.00,037,042
6909,37731,586504,2.12.2014,0,6.30,037,011
6910,36513,569138,25.11.2014,1,37.00,063,076
6911,36680,589611,26.11.2014,1,26.00,107,042
6912,1181,511232,8.1.2015,1,23.00,063,009
6913,41157,593593,30.12.2014,1,20.00,063,064
6914,34093,595962,5.11.2014,1,10.00,063,021
6915,32561,586677,21.10.2014,0,6.30,037,064
6916,30587,569169,10.10.2014,1,37.00,063,076
6917,38553,589674,8.12.2014,1,26.00,063,011
6918,40028,511233,17.12.2014,1,23.00,063,031
6919,41213,593610,29.12.2014,1,20.00,063,064
6920,38683,596045,9.12.2014,1,10.00,063,007
6921,32558,586678,21.10.2014,0,6.30,037,064
6922,31324,569219,20.10.2014,1,37.00,063,008
6923,35671,589814,20.11.2014,1,26.00,063,011
6924,40697,511235,23.12.2014,0,23.00,037,001
6925,34761,593622,13.11.2014,1,20.00,063,042
6926,38577,596130,9.12.2014,1,10.00,063,026
6927,32457,588064,16.10.2014,0,6.30,037,064
6928,37600,569242,2.12.2014,1,37.00,107,075
6929,37454,589897,2.12.2014,0,26.00,037,027
6930,39096,511285,11.12.2014,1,23.00,107,042
6931,32534,593647,27.10.2014,1,20.00,063,042
6932,38574,596132,9.12.2014,1,10.00,063,026
6933,32459,588080,16.10.2014,0,6.30,037,064
6934,36805,569256,27.11.2014,1,37.00,063,072
6935,33842,590159,5.11.2014,1,26.00,107,011
6936,39394,511287,15.12.2014,1,23.00,107,042
6937,953,593805,8.1.2015,1,20.00,063,008
6938,38573,596133,9.12.2014,1,10.00,063,026
6939,41176,588083,24.12.2014,0,6.30,037,064
6940,34584,569293,11.11.2014,1,37.00,107,007
6941,34089,590178,7.11.2014,1,26.00,063,001
6942,663,511316,5.1.2015,2,23.00,063,001
6943,31480,593808,17.10.2014,1,20.00,063,042
6944,38579,596159,9.12.2014,1,10.00,063,026
6945,702,588083,6.1.2015,0,6.30,037,064
6946,34629,569297,12.11.2014,1,37.00,063,022
6947,36521,590212,25.11.2014,1,26.00,063,064
6948,698,511319,5.1.2015,1,23.00,063,001
6949,32032,594027,21.10.2014,1,20.00,063,064
6950,38581,596160,9.12.2014,1,10.00,063,026
6951,41171,588104,29.12.2014,0,6.30,037,064
6952,38598,569475,9.12.2014,1,37.00,063,027
6953,30033,590242,3.10.2014,1,26.00,063,072
6954,700,511320,5.1.2015,1,23.00,063,001
6955,33999,594089,6.11.2014,1,20.00,063,011
6956,38576,596172,9.12.2014,1,10.00,063,026
6957,40353,588278,17.12.2014,0,6.30,037,064
6958,39702,569523,16.12.2014,1,37.00,063,008
6959,36520,590268,25.11.2014,1,26.00,063,064
6960,495,511323,6.1.2015,1,23.00,063,001
6961,38781,594096,11.12.2014,1,20.00,063,011
6962,690,596350,14.1.2015,0,10.00,037,026
6963,40352,588280,18.12.2014,0,6.30,037,064
6964,41193,569526,30.12.2014,1,37.00,063,008
6965,36172,590337,24.11.2014,1,26.00,107,064
6966,511,511324,6.1.2015,1,23.00,063,001
6967,33453,594135,4.11.2014,1,20.00,063,064
6968,34221,596399,5.11.2014,1,10.00,107,015
6969,40354,588284,15.12.2014,0,6.30,037,064
6970,37884,569605,3.12.2014,1,37.00,063,076
6971,38228,590389,5.12.2014,1,26.00,063,011
6972,1518,511337,12.1.2015,1,23.00,063,001
6973,41009,594199,23.12.2014,1,20.00,063,064
6974,34176,596419,6.11.2014,1,10.00,063,015
6975,40356,588289,11.12.2014,0,6.30,037,064
6976,33822,569613,6.11.2014,1,37.00,107,008
6977,41149,590750,30.12.2014,1,26.00,063,027
6978,30275,511348,8.10.2014,1,23.00,063,021
6979,41021,594202,23.12.2014,1,20.00,063,064
6980,34664,596421,13.11.2014,1,10.00,063,015
6981,34699,588339,7.11.2014,0,6.30,014,064
6982,34312,569654,5.11.2014,1,37.00,107,072
6983,32997,591795,28.10.2014,2,26.00,107,027
6984,30278,511349,8.10.2014,1,23.00,063,021
6985,36609,594255,26.11.2014,1,20.00,107,064
6986,34522,596422,10.11.2014,1,10.00,063,015
6987,37089,588349,10.11.2014,0,6.30,037,064
6988,33546,569673,10.11.2014,0,37.00,037,072
6989,31101,591971,15.10.2014,1,26.00,063,021
6990,30179,511358,9.10.2014,1,23.00,063,021
6991,37030,594301,28.11.2014,1,20.00,063,011
6992,33295,596427,7.11.2014,0,10.00,037,015
6993,37090,588350,10.11.2014,0,6.30,037,064
6994,40023,569719,18.12.2014,0,37.00,037,027
6995,37577,592006,2.12.2014,1,26.00,107,007
6996,33310,511366,7.11.2014,0,23.00,037,001
6997,31775,594409,23.10.2014,1,20.00,063,042
6998,37581,596516,27.11.2014,1,10.00,063,026
6999,147,588513,7.1.2015,0,6.30,037,075
7000,30289,569818,8.10.2014,1,37.00,063,072
7001,38265,592045,8.12.2014,0,26.00,037,013
7002,33308,511367,7.11.2014,0,23.00,037,001
